,F-Measure,Max F-Measure,Track ID
0,0.9409141583054627,0.9409141583054627,0460_numb
1,0.661588683351469,0.9918300653594772,0712_heartless
2,0.9611542730299667,0.9611542730299667,0355_brokenhearted
3,0.9993069993069993,0.9993069993069993,0687_getouttamyway
4,0.9990574929311969,0.9990574929311969,0592_blameit
5,0.8168642951251647,0.8168642951251647,0744_immabe
6,0.6116504854368932,0.9253294289897511,0589_bestieverhad
7,0.9923076923076923,0.9923076923076923,0799_lovesexmagic
8,0.6037735849056604,0.9042769857433809,0635_daynnite
9,1.0,1.0,0418_inthedark
10,0.9971590909090908,0.9971590909090908,0636_daynnitecrookersremix
11,0.6461187214611872,0.9656946826758148,0899_sexycani
12,0.9932307692307693,0.9932307692307693,0917_spacemanties
13,0.9910625620655412,0.9910625620655412,0680_fixaheart
14,0.9965753424657535,0.9965753424657535,0531_whenwestandtogether
15,0.992818671454219,0.992818671454219,0814_mistake
16,0.8549323017408124,0.8549323017408124,0046_castlesmadeofsand
17,0.6286509040333796,0.9555084745762712,0109_geturfreakon
18,0.975397973950796,0.975397973950796,0270_takeovercontrol
19,0.9341692789968652,0.9341692789968652,0133_ifeellove
20,0.9914110429447852,0.9914110429447852,0594_bleedinglove
21,0.9623430962343097,0.9623430962343097,0608_canttellmenothing
22,0.9228486646884273,0.9228486646884273,0238_sambadejaneiro
23,0.9980456026058632,0.9980456026058632,0759_itgirljasonnevins
24,0.983050847457627,0.983050847457627,0763_iwasafool
25,0.6385869565217391,0.9640287769784173,0546_18days
26,0.9864724245577523,0.9864724245577523,0356_californiagurls
27,0.8727272727272728,0.8727272727272728,0426_justcantgetenough
28,0.08260105448154657,0.12037037037037038,0907_skyscraper
29,0.9984375,0.9984375,0774_knockyoudown
30,0.9785310734463277,0.9785310734463277,0671_feedback
31,0.9093333333333333,0.9093333333333333,0382_fatherofmine
32,0.6456692913385828,0.9744897959183674,0995_youfoundme
33,0.9194991055456172,0.9194991055456172,0217_pokerface
34,0.981581798483207,0.981581798483207,0506_takemehometonight
35,0.3309982486865149,0.6489988221436984,0229_ridingonthewind
36,0.9815602836879432,0.9815602836879432,0268_supersonic
37,0.9892086330935252,0.9892086330935252,0283_thehumptydance
38,1.0,1.0,0793_lovegame
39,0.9518248175182481,0.9518248175182481,0454_myohmy
40,0.6242774566473989,0.9515418502202644,0026_blackandyellow
41,0.9491124260355029,0.9491124260355029,0332_alejandro
42,0.9395973154362416,0.9395973154362416,0321_wonderwall
43,0.9842931937172775,0.9842931937172775,0085_electricboogie
44,0.9943630214205187,0.9943630214205187,0525_venus
