,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,HitRate_w0.5F,HitRate_w3F,HitRate_wt0.5F,HitRate_wt3F,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
841,0.5711877115241565,1.200000000000017,1.25,1.200000000000017,1.25,0.17391304347826086,0.18181818181818182,0.16666666666666666,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.10526315789473685,0.1111111111111111,0.1,0.631578947368421,0.6666666666666666,0.6,0.1777505852309002,0.6221270483081507,0.10808799741184084,0.6485279844710451,0.5609901476585205,0.5718086256565501,0.5505734342384164,0.6129119216895328,0.5958527623659292,0.6309766723510448,0920,0920_stopandstare
842,0.5098953459681937,1.5999999999999943,2.999999999999993,1.700000000000017,4.349999999999994,0.14814814814814814,0.18181818181818182,0.125,0.5925925925925926,0.7272727272727273,0.5,0.08695652173913043,0.1111111111111111,0.07142857142857142,0.5217391304347826,0.6666666666666666,0.42857142857142855,0.16315069831038187,0.6526027932415275,0.09747913870572446,0.5848748322343467,0.5221257314251655,0.4865434001027221,0.5633231918130273,0.5757924565300503,0.6236626817157389,0.5347470896224236,0921,0921_stronger
843,0.5761443852600393,0.6999999999999993,0.9000000000000021,0.9000000000000021,0.9000000000000021,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.42857142857142855,0.8571428571428571,0.4166666666666668,0.8333333333333336,0.5123238244833445,0.46623739210319814,0.5685207145472234,0.6330745739230524,0.6790949377017694,0.5928956918452493,0922,0922_suffocate
844,0.47479376891379405,0.9999999999999929,0.4000000000000341,8.299999999999997,0.6000000000000227,0.39999999999999997,0.3181818181818182,0.5384615384615384,0.6285714285714286,0.5,0.8461538461538461,0.3225806451612903,0.25,0.45454545454545453,0.5806451612903226,0.45,0.8181818181818182,0.3547085677885126,0.5573991779533769,0.28193616985367337,0.5074851057366121,0.4898913558834375,0.6352254515396912,0.3986774088720862,0.5349143119078777,0.46689494987171887,0.626132053353074,0923,0923_sunandmoon
845,0.5403026083468738,0.79999999999999,0.79999999999999,1.0,1.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.25,0.25,0.25,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.35714285714285715,0.9285714285714286,0.25,0.9166666666666669,0.49188072068600064,0.8086737239608496,0.3534276087563024,0.47478725462273363,0.3448374082241329,0.7619073200471382,0924,0924_sunisup
846,0.5502800083248099,5.100000000000001,3.5,6.550000000000001,5.100000000000001,0.1,0.08333333333333333,0.125,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.25,0.2,0.3333333333333333,0.09096602047484209,0.36386408189936836,0.0,0.2223923317579711,0.501140655445878,0.6010957342826331,0.42968855413454937,0.5501482180328913,0.47699632845878426,0.6498013958903831,0925,0925_sweetdisposition
847,0.5600738336466253,9.5,1.5,11.300000000000011,1.5,0.25,0.2,0.3333333333333333,0.5,0.4,0.6666666666666666,0.2,0.15384615384615385,0.2857142857142857,0.5,0.38461538461538464,0.7142857142857143,0.2223923317579711,0.4447846635159422,0.17406934639331023,0.4351733659832756,0.5486611285920148,0.49559672579824016,0.6144515208671569,0.5883102324785009,0.6323673142462616,0.5499922295060322,0926,0926_sweetthing
848,0.5888357863647751,3.0999999999999943,2.75,3.0999999999999943,2.75,0.09523809523809525,0.09090909090909091,0.1,0.47619047619047616,0.45454545454545453,0.5,0.0,0.0,0.0,0.47058823529411764,0.4444444444444444,0.5,0.09303815093288778,0.4651907546644389,0.0,0.4572327904748871,0.48897285171635957,0.8280745214901384,0.3469107434141767,0.5209210521829692,0.3812513146043809,0.8220901543690583,0927,0927_swing
849,0.592095414723503,0.9000000000000341,2.1000000000000085,2.200000000000017,5.300000000000008,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.2105263157894737,0.2222222222222222,0.2,0.5263157894736842,0.5555555555555556,0.5,0.3555011704618004,0.6221270483081507,0.2161759948236817,0.5404399870592042,0.4395070965952529,0.38982534006697517,0.5037020002248592,0.5061409901697634,0.535118059128974,0.48014097413534096,0928,0928_takeabow
850,0.46094764477439354,1.5999999999999943,0.6999999999999886,2.1999999999999886,0.6999999999999886,0.3333333333333333,0.2857142857142857,0.4,0.6666666666666666,0.5714285714285714,0.8,0.3125,0.2631578947368421,0.38461538461538464,0.625,0.5263157894736842,0.7692307692307693,0.30785533287260997,0.6157106657452199,0.28588297708486643,0.5717659541697329,0.42509179648121015,0.35498462302335976,0.5297051463861289,0.5121802278903534,0.5773430665500783,0.4602349970619738,0929,0929_takeovercontrolext
851,0.5403026083468738,0.7500000000000014,0.7000000000000028,2.349999999999998,1.5999999999999943,0.4,0.35714285714285715,0.45454545454545453,0.7200000000000001,0.6428571428571429,0.8181818181818182,0.28571428571428575,0.25,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.3775055930939414,0.6795100675690946,0.2667891080412042,0.6225079187628098,0.49455550340222765,0.42777172817100223,0.5860496469314159,0.546572439488066,0.6366937028252104,0.478800308966298,0930,0930_takeyourtime
852,0.6023448934339364,1.3000000000000043,1.4000000000000057,1.5500000000000043,1.4000000000000057,0.10526315789473685,0.1,0.1111111111111111,0.8421052631578948,0.8,0.8888888888888888,0.0,0.0,0.0,0.7999999999999999,0.75,0.8571428571428571,0.10258221007706715,0.8206576806165372,0.0,0.7743655116467724,0.5673846586541766,0.6289633426236478,0.5167884614078379,0.5841365617821529,0.5384379821253034,0.6383116715163271,0931,0931_takeyouthere
853,0.5087366806586141,9.599999999999994,0.3999999999999986,10.700000000000003,0.3999999999999986,0.33333333333333326,0.23809523809523808,0.5555555555555556,0.5333333333333333,0.38095238095238093,0.8888888888888888,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.5384615384615384,0.3684210526315789,1.0,0.2780968552830911,0.4449549684529457,0.25032311236817956,0.4380654466443142,0.482875407630738,0.516727222602232,0.453186284293543,0.5447624129052576,0.5203318418655913,0.5716001276101543,0932,0932_tattoo
854,0.5888357863647751,4.099999999999994,2.8999999999999986,4.300000000000011,2.8999999999999986,0.2105263157894737,0.18181818181818182,0.25,0.4210526315789474,0.36363636363636365,0.5,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.4,0.3333333333333333,0.5,0.19522028748393128,0.39044057496786255,0.12128802729978945,0.36386408189936836,0.6120186235490329,0.8538951697976493,0.4769239238628603,0.646041826897574,0.5314446648130795,0.8236476886713198,0933,0933_teardropsonmyguitar
855,0.5167599979185826,0.9500000000000028,1.0,1.2999999999999972,1.0999999999999943,0.39999999999999997,0.3888888888888889,0.4117647058823529,0.6857142857142857,0.6666666666666666,0.7058823529411765,0.3225806451612903,0.3125,0.3333333333333333,0.6451612903225806,0.625,0.6666666666666666,0.39440443867312003,0.6761218948682058,0.31749501092844246,0.6349900218568849,0.5019959086958006,0.356602055686669,0.847565438831597,0.6268687657085507,0.8261879886971233,0.5050295491013364,0934,0934_teenagedreamkaskade
856,0.5199330147336394,0.5,0.39999999999998437,0.799999999999983,0.44999999999999574,0.5806451612903226,0.47368421052631576,0.75,0.7741935483870968,0.631578947368421,1.0,0.5185185185185185,0.4117647058823529,0.7,0.7407407407407407,0.5882352941176471,1.0,0.5221037644117239,0.6961383525489651,0.45937929679827144,0.656256138283245,0.7940283344739508,0.7075829657443525,0.9045353662254343,0.7842484112005629,0.8610445330363823,0.7200293605300486,0936,0936_tequieroacoustic
857,0.641802303044261,0.4000000000000057,0.4000000000000057,0.4000000000000057,0.4000000000000057,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.7826086956521738,0.75,0.8181818181818182,0.631578947368421,0.6,0.6666666666666666,0.8421052631578948,0.8,0.8888888888888888,0.5958319533260299,0.7660696542763241,0.6154932604624028,0.8206576806165372,0.8167059783211229,0.8039697860512804,0.8298521900714556,0.831729110861087,0.8469695763516603,0.8170274277485828,0937,0937_thatsnotmyname
858,0.526621508527671,1.0,1.0,1.2999999999999972,1.0,0.2962962962962963,0.26666666666666666,0.3333333333333333,0.5925925925925926,0.5333333333333333,0.6666666666666666,0.2608695652173913,0.23076923076923078,0.3,0.608695652173913,0.5384615384615384,0.7,0.2808034963859472,0.5616069927718944,0.24500122219506235,0.5716695184551455,0.3514735938361193,0.31297033522305556,0.40077961205252194,0.46542804530694154,0.5081025840596197,0.4293664037946393,0938,0938_thebusiness
859,0.5663870191842773,1.1499999999999986,6.699999999999996,2.0,6.699999999999996,0.24,0.3,0.2,0.48,0.6,0.4,0.1904761904761905,0.25,0.15384615384615385,0.4761904761904762,0.625,0.38461538461538464,0.266462847268377,0.532925694536754,0.2160152587851162,0.5400381469627906,0.35988720741633556,0.39266238997948244,0.33216194362565427,0.4034312374587348,0.36402330522230386,0.4524073248251369,0939,0939_thecure
860,0.5266215085276709,3.0,2.6499999999999986,4.3999999999999915,2.6499999999999986,0.07407407407407407,0.06666666666666667,0.08333333333333333,0.5185185185185186,0.4666666666666667,0.5833333333333334,0.0,0.0,0.0,0.5217391304347826,0.46153846153846156,0.6,0.0702008740964868,0.4914061186754076,0.0,0.4900024443901247,0.42648880521750826,0.532300012218324,0.3557686957863923,0.4219922914823519,0.3523739778893452,0.5258925679113333,0940,0940_thehousethatbuiltme
861,0.4872432404606817,3.1500000000000057,8.099999999999994,3.1500000000000057,8.099999999999994,0.15999999999999998,0.25,0.11764705882352941,0.24,0.375,0.17647058823529413,0.09523809523809522,0.16666666666666666,0.06666666666666667,0.19047619047619044,0.3333333333333333,0.13333333333333333,0.19482753593608773,0.29224130390413156,0.12098497193554228,0.24196994387108456,0.44086481125587457,0.493703074588162,0.3982430928700136,0.5030330056342639,0.4597245461448102,0.555349871491563,0941,0941_theocean
862,0.4803184191980354,0.9500000000000028,1.2000000000000028,1.1500000000000021,2.0,0.2857142857142857,0.3125,0.2631578947368421,0.742857142857143,0.8125,0.6842105263157895,0.1935483870967742,0.21428571428571427,0.17647058823529413,0.7096774193548386,0.7857142857142857,0.6470588235294118,0.29841547723253364,0.7758802408045875,0.2033186603647281,0.7455017546706697,0.497915871001655,0.4011557447870484,0.656191482024979,0.6079109884436441,0.715438651178716,0.5284821629459824,0943,0943_thetheayer
863,0.5816771095230489,0.2500000000000142,1.0,0.75,1.0999999999999996,0.5217391304347826,0.6,0.46153846153846156,0.7826086956521738,0.9,0.6923076923076923,0.4210526315789474,0.5,0.36363636363636365,0.7368421052631579,0.875,0.6363636363636364,0.5578715943561628,0.8368073915342443,0.4568732692899388,0.799528221257393,0.6171969336180542,0.5829911104274714,0.6556668592448975,0.6479281043852773,0.6977061680390148,0.6047798946229166,0945,0945_thewayiareradio
864,0.4768986742378572,8.399999999999991,1.6000000000000014,11.7,1.6000000000000014,0.14814814814814814,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.08695652173913043,0.0625,0.14285714285714285,0.43478260869565216,0.3125,0.7142857142857143,0.12710913275885027,0.3813273982765509,0.0728092923921808,0.36404646196090396,0.5049050623963647,0.51618576793269,0.49410686835147266,0.5459236449048185,0.5409008293199032,0.5510406187711092,0946,0946_thinkingofyou
865,0.537088834474873,2.0,1.5999999999999943,6.5,1.5999999999999943,0.21428571428571427,0.17647058823529413,0.2727272727272727,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.16666666666666669,0.13333333333333333,0.2222222222222222,0.5833333333333334,0.4666666666666667,0.7777777777777778,0.19367741686150997,0.5164731116306931,0.14826155450531409,0.5189154407685993,0.6550332083731375,0.6684972664138304,0.642100795903601,0.6868563008763091,0.6926495461904207,0.6811591599008137,0947,0947_thiskiss
866,0.6208945998449145,0.6499999999999986,0.9499999999999957,0.6999999999999993,0.9499999999999957,0.1818181818181818,0.2,0.16666666666666666,0.6363636363636365,0.7,0.5833333333333334,0.11111111111111112,0.125,0.1,0.6666666666666665,0.75,0.6,0.19041376952011857,0.6664481933204149,0.11759943681802182,0.7055966209081309,0.5566215818070943,0.4732051061747668,0.6757410403470319,0.640321338908313,0.7375571611244465,0.5657373724473929,0948,0948_thislove
867,0.5550932463340537,2.0999999999999943,2.200000000000017,2.799999999999983,2.799999999999983,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.07692307692307693,0.6923076923076923,0.0,0.6363636363636364,0.6548282695918107,0.724491767105064,0.5973865707670328,0.5579742091022675,0.5041482168554705,0.6246675984395365,0949,0949_throwitinthebag
868,0.5266215085276709,1.5999999999999979,8.200000000000017,6.300000000000011,10.5,0.18181818181818182,0.2857142857142857,0.13333333333333333,0.27272727272727276,0.42857142857142855,0.2,0.0,0.0,0.0,0.1111111111111111,0.2,0.07692307692307693,0.2218827826664453,0.33282417399966796,0.0,0.14257670806128112,0.5599580973148733,0.9948420891258344,0.38963399407993493,0.5824396933534824,0.4153397131705925,0.9745028818113788,0950,0950_throwyourhandsup
869,0.5138959006151934,5.799999999999997,1.1999999999999886,9.0,1.1999999999999886,0.32,0.25,0.4444444444444444,0.4800000000000001,0.375,0.6666666666666666,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.4761904761904762,0.35714285714285715,0.7142857142857143,0.2809392671697955,0.42140890075469317,0.24513904174921125,0.40856506958201877,0.5952953709749477,0.6207001576608858,0.5718884120171673,0.6179181603566934,0.5997875425121915,0.637179064077569,0951,0951_thunder
