,File,score
125,0143_informer,0.9159219088937093
126,0144_ishotthesheriff,0.9480742242320287
127,0145_iwantyouback,0.8301054443727136
128,0148_jesusofsuburbia,0.5933756166314306
129,0149_johnnyguitar,0.8583283935981031
130,0150_justdance,0.9835261453031005
131,0151_kingofdancehall,0.8038722000347283
132,0152_kingofrock,0.8434447471592796
133,0153_lalaland,0.9199578220858896
134,0155_lapdance,0.607986906710311
135,0156_lastnight,0.944875323159036
136,0157_leanwitit,0.9505946050468916
137,0158_letitrock,0.9597020626432391
138,0159_letthemusicplay,0.9388303162920231
139,0160_likeag6,0.9430933852140078
140,0161_limelight,0.3023068835425815
141,0162_lobotomy,0.9205957249787792
142,0164_low,0.9894726768111781
143,0165_lucretia,0.9564609360432593
144,0166_macarena,0.9716364716364716
145,0167_makesomenoise,0.9471589349437277
146,0168_maneater,0.9372628916678376
147,0169_manicdepression,0.5706783787654557
148,0170_manyshadesofblack,0.9279374643758651
149,0171_marchofthepigs,0.921556886227545
150,0172_marrythenight,0.9927317113768136
151,0173_massiveattack,0.9229077197025244
152,0174_maythisbelove,0.9053215077605321
153,0175_meddle,0.9432211914608248
154,0176_megasus,0.9793824801367796
155,0177_milkshake,0.9397138964577657
156,0178_mountainman,0.8356285658075939
157,0179_moveslikejagger,0.9598560575769692
158,0181_mrsaxobeat,0.9454339194554736
159,0182_mycurse,0.9013903192584964
160,0183_mynameisjonas,0.9713683275996005
161,0184_myprerogative,0.9124919372178026
162,0185_nasty,0.9319033569890758
163,0186_nearlylostyou,0.9761663752645624
164,0189_neversaynever,0.952900299198919
165,0190_newfang,0.9698937426210154
166,0191_newslang,0.9627463925304159
167,0194_nomoretears,0.49229254251410826
168,0195_nookie,0.6927626364246082
169,0197_nothinonyou,0.7659426451263817
170,0198_nowthatwefoundlove,0.9433061795441455
171,0199_numberofthebeast2,0.9687813924735337
172,0200_oceansize,0.9593762823143209
173,0201_oh,0.9860858396660601
174,0204_onlyamemory,0.48854009666857234
175,0207_oopsohmy,0.9474982381959126
176,0208_opp,0.9712955122777307
177,0209_paparazzi,0.9725740605045535
178,0212_peoplegotalotofnerve,0.9683042789223455
179,0214_planetrock,0.9677211103938025
180,0215_pointofknowreturn,0.6496855345911949
181,0216_poison,0.9270730095804427
182,0217_pokerface,0.9855367473751875
183,0218_policyoftruth,0.6914289402349296
184,0219_pondereplay,0.9344672336168084
185,0220_promiscuous,0.9306173278776019
186,0222_realgoodlooking,0.9671240875912409
187,0223_reallove,0.9615447553591884
188,0226_rendezvu,0.9687358405074762
189,0227_replay,0.9442608001823778
190,0229_ridingonthewind,0.9633286318758815
191,0231_rightthurr,0.8980370774263904
192,0233_rocknrollnightmare,0.8158884052235853
193,0234_roundandround,0.9534081104400345
194,0235_rudeboy,0.9164461247637051
195,0236_rumpshaker,0.9857215336667391
196,0237_run,0.9453886010362694
197,0238_sambadejaneiro,0.977765799757445
198,0239_sandm,0.9386547085201794
199,0240_sandstorm,0.9887393151456211
200,0241_satellite,0.918807931479526
201,0242_satisfaction,0.7364187456283516
202,0243_saucyjack,0.9657673996826116
203,0244_sayaah,0.913135593220339
204,0245_sayhey,0.8342416366227886
205,0246_scenario,0.9664908998128934
206,0247_scream,0.992103723922792
207,0248_screamingfor,0.993384042468901
208,0249_sensualseduction,0.9661422393964486
209,0250_sexyandiknowit,0.9493506493506494
210,0251_sexychick,0.9523310633839707
211,0254_sixsixsix,0.8672036495830067
212,0255_sleepwalker,0.8907209261533064
213,0257_somebodytolove,0.9520915628481718
214,0258_sorry,0.9693816169393648
215,0259_spiceupyourlife,0.9864488808227465
216,0261_starships,0.9731671427334891
217,0262_stash,0.9386620856911884
218,0264_stereolove,0.9411612010037207
219,0265_straightlines,0.984192194337769
220,0266_straightup,0.7555909437097555
221,0267_superfreak,0.9430236322434444
222,0268_supersonic,0.9360611426973623
223,0269_sweettalk,0.855181371184711
224,0270_takeovercontrol,0.896175946106598
225,0271_teachmehowtodougie,0.9362626750362144
226,0272_teachmehowtojerk,0.945240988254354
227,0273_technologic,0.9962562057459103
228,0274_temperature,0.9219228111736255
229,0276_texasflood,0.9469526421349924
230,0277_thashiznit,0.4406627854903717
231,0278_thatsthahomie,0.9298560111027584
232,0279_thebreaks,0.9595539595539595
233,0280_thedayitriedtolive,0.966708807416772
234,0281_theedgeofglory,0.6338660159017555
235,0282_thegreatsatan,0.6148851148851149
236,0283_thehumptydance,0.9914835373735837
237,0284_thehustle,0.9848325860917676
238,0285_thekill,0.9370461618257261
239,0286_theragelive,0.9726685796269727
240,0287_therewasatime,0.972936400541272
241,0288_thewayiare,0.9204613841524574
242,0289_thisisexile,0.9137109077040427
243,0290_thisishowwedoit,0.9666791815280645
244,0291_thrasher,0.6306050848272217
245,0292_timeslikethese,0.8561673437635059
246,0293_tomsawyer2,0.5924458266452648
247,0294_tonighttonight,0.8971522229051424
248,0295_toxic,0.9415665147119768
249,0296_transmaniaconmc,0.9324862711316895
250,0297_troublecomesrunning,0.9567089213106912
251,0298_turnmeon,0.9395291754992748
252,0299_turnthebeataround,0.9829181979039063
253,0301_unclejohnsband,0.9642661662366095
254,0302_venus,0.9064748201438849
255,0303_wakeupdead,0.9563019140483929
256,0304_weaponofchoice,0.9049215988398441
257,0305_wenospeakamericano,0.9408229311141932
258,0306_werunthis,0.9379020499185179
259,0307_whatdoesntkillyou,0.9852956404680543
260,0308_whatislove,0.9558321807284463
261,0309_whatsmyname,0.9271924083769634
262,0310_whineup,0.9859154929577465
263,0311_whipmyhair,0.9416106128550075
264,0312_whitefalconfuzz,0.9533397251518057
265,0314_whoomp,0.970419559311802
266,0315_whygo,0.8012329534840277
267,0316_wildones,0.9993083003952569
268,0318_windup,0.7678412264543347
269,0319_withoutyou,0.9694784504444072
270,0320_wolflikeme,0.9380699389421934
271,0321_wonderwall,0.9538240689050164
272,0322_wordup,0.9137839276210751
273,0323_yeah,0.9637237762237763
274,0324_yeah3x,0.9609497303878936
275,0325_ymca,0.9343404423380727
276,0326_yougotittherightstuff,0.915186876374091
277,0327_youmakemefeel,0.9825383304940375
278,0328_youmakemefeeldc,0.9879027941333904
279,0329_youreajerk,0.9407407407407408
280,0330_50waystosaygoodbye,0.978863204559848
281,0331_againstallodds,0.9847243745849015
282,0332_alejandro,0.833518271933718
283,0333_allday,0.9973503434739941
284,0334_alltherightplaces,0.9480422490131228
285,0335_allyourlife,0.9737925870460502
286,0336_alonewithyou,0.9954536061169663
287,0337_alwayssomethingthere,0.8487938811531673
288,0338_animal,0.9925389510642967
289,0339_aslongasyouloveme,0.9159308092415629
290,0340_backintime,0.9998907820008738
291,0341_baggageclaim,0.7532032328011039
292,0342_bangpop,0.9995789030424255
293,0343_banjo,0.8217228946690703
294,0344_beautifullife,0.9976031679866612
295,0345_beinlovetonight,0.9371048252911813
296,0346_birthdaydress,0.9391208386978113
297,0347_bitch,0.5791329824751776
298,0348_blackout,1.0
299,0349_blow,0.9964289465392291
300,0350_blowme,0.9692079207920792
301,0351_blowup,0.9673671199011125
302,0352_boogiewonderland,0.9335949067219426
303,0353_bottomsup,0.9582614411305562
304,0354_brandnewday,0.9854322812203103
305,0355_brokenhearted,0.9720306885500631
306,0356_californiagurls,0.9303569781385481
307,0357_cheers,0.9368763054072871
308,0358_children,0.9659712149949794
309,0359_cominghome,0.9525873507297656
310,0360_coolerthanme,0.9905620980539547
311,0361_countrymustbecountrywide,0.9776182432432432
312,0362_crazygirl,0.882689556509299
313,0363_darkside,1.0
314,0364_deuces,0.9536413217837665
315,0365_dirtroadanthem,0.8591770769633965
316,0366_domino,0.9485735735735735
317,0367_dontdreamitsover,0.9563685636856368
318,0368_dontwakemeup,0.9991786447638604
319,0369_dontyouworrychild,0.9812232124634329
320,0370_downonme,0.9291499860348198
321,0371_downunder,0.9577521324636227
322,0372_drinkinmyhand,0.5603557814485387
323,0373_driveby,1.0
324,0374_drunkonyou,0.8862258157666763
325,0375_dynamite,0.9025367156208278
326,0376_earthquake,0.9988422833734082
327,0377_eatdirt,0.9655242550594936
328,0378_effinperfect,0.9623680173269561
329,0379_et,0.9580328814537064
330,0380_everybodytalks,0.9799786179414909
331,0381_everythingyouwant,0.9222670643972627
332,0382_fatherofmine,0.9586476669460743
333,0383_feelsoclose,0.9473795435333897
334,0384_finally,0.9562244716746582
335,0385_fiveoclock,0.9970139617464289
336,0386_footloose,0.8842877854295035
337,0387_free,0.972195078617749
338,0388_gangnamstyle,0.992960965353323
339,0389_gettinoveryou,0.9395918367346939
340,0390_getyourselfbackhome,0.9888507718696398
341,0391_givemeallyourluvin,0.9435782498538297
342,0392_givemeyourhand,0.9770877298763944
343,0393_giveyourheartabreak,0.962893864013267
344,0394_godgavemetoyou,0.9457310145940749
345,0395_gold,0.9565689467969598
346,0396_goodfeeling,0.942124008418326
347,0397_goodlife,0.8830665126258459
348,0398_goodtime,0.8447069943289225
349,0399_gotmygirls,0.9993949783200564
350,0400_heatofthemoment,0.9130173965206959
351,0401_hello,0.5707742639040349
352,0402_herestous,0.9477852016827518
353,0403_heybaby,0.9972510044406852
354,0404_holditagainstme,0.6391371510537349
355,0405_home,0.9533570192220097
356,0406_honeybee,0.8326737229636447
357,0407_humpinaround,0.9470618980064213
358,0408_icanonlyimagine,0.9992093299070962
359,0409_idontlikeyou,0.9904284412032817
360,0410_idontwantthisnighttoend,0.9096465032293909
361,0411_ifihadyou,0.9999017874680809
362,0412_ifitmakesyouhappy,0.8541186334101866
363,0413_ifyoucouldonlysee,0.5543807372518864
364,0414_illbe,0.8956127080181543
365,0415_illbewaiting,0.9998375040623985
366,0416_impossible,0.9720070422535211
367,0417_imtoosexy,0.9731162438470277
368,0418_inthedark,0.9064458789409674
369,0419_itgirl,0.9487840065952184
370,0420_itsrainingmen,0.9651756458126952
371,0421_ittakestwo,0.9585121602288984
372,0422_itwillrain,0.9609335787184207
373,0423_iwannago,0.9600848910293037
374,0424_justadream,0.9722196327025263
375,0425_justakiss,0.9129439621152329
376,0426_justcantgetenough,0.9541603915662651
377,0427_justthewayyouare,0.9594432666605217
378,0428_kingofanything,0.9875818469180402
379,0429_kissinu,0.9724802201582388
380,0430_lastfridaynight,0.902016060140099
381,0431_letitrain,0.9757226525599849
382,0432_letsgo,0.9636996519144704
383,0433_lighters,0.9927449513836948
384,0434_lights,0.8772886998335491
385,0435_lookatmenow,0.9630029705644072
386,0436_loveactually,1.0
387,0437_lovelikewoe,0.9849041612871189
388,0438_loverlover,0.9362186788154897
389,0439_lovethewayyoulie,0.9424495818986719
390,0440_loveyoulikealovesong,0.9460295291300878
391,0441_lovingyoutonight,0.9805314068813518
392,0442_lullaby,0.9551481420854477
393,0443_magic,0.9433010093014051
394,0444_maybe,0.6578451276102089
395,0445_memories,0.9293399544796193
396,0446_midnightcity,0.9713384658194972
397,0447_mindyourmanners,0.9998821032775289
398,0448_mine,0.9203781130703509
399,0449_misery,0.9868110658374437
400,0450_more,0.9833283418189078
401,0451_mrknowitall,0.9419234360410831
402,0452_myfirstkiss,0.9218380448248676
403,0453_mygirl,0.8612432603869331
404,0454_myohmy,0.9057190018448393
405,0455_nevertearusapart,0.9131552373083631
406,0456_nohands,0.9984988962472406
407,0457_nothing,0.9999152039345375
408,0458_notorious,0.9198252028895032
409,0459_notoveryou,0.7790543891552323
410,0460_numb,0.9875658406009844
411,0461_obsession,1.0
412,0462_oldalabama,0.9494255998912379
413,0463_onemorenight,0.9331454669128365
414,0464_oneofus,0.9676272888820212
415,0465_onething,1.0
416,0466_onthedarkside,0.908676393955185
417,0467_onthefloor,0.9452822414503502
418,0468_openarms,0.9875819248016557
419,0469_ordinaryworld,0.9728205128205129
420,0470_ours,0.6128128828986522
421,0471_paradise,0.9266093000165481
422,0472_partofme,0.9630320803341331
423,0473_payphone,0.9856597448552007
424,0474_pleasedontgo,0.8125541542312505
425,0475_poisonedwithlove,0.9997929392276633
426,0476_pontoon,0.8566933638443935
427,0477_poundthealarm,0.9437289307632466
428,0478_prayforyou,0.9722644821533061
429,0479_pricetag,0.993770117329457
430,0480_raiseyourglass,0.677590098855764
431,0481_reallove,0.8835005574136009
432,0482_redsolocup,0.9546759030183077
433,0483_ridinsolo,0.965115194478127
434,0484_rockthatbody,0.9526790795999674
435,0485_rollinginthedeep,0.9265017017753656
436,0486_rundatback,0.9081923782351743
437,0487_secrets,0.9844702182032632
438,0488_september,0.9764065335753176
439,0489_shakeyourbody,0.9837533946352851
440,0490_showme,0.9679252552494703
441,0491_skyscraper,0.9246222377500218
442,0492_sm,0.999904680202078
443,0493_somebodysheartbreak,0.9983809600906662
444,0494_somebodythatiusedtoknow,0.933682994043915
445,0495_someonelikeyou,0.9779230094843389
446,0496_sparksfly,0.8733483483483484
447,0497_speakers,0.8810450731032097
448,0498_springsteen,0.5641820550837938
449,0499_starbuckssmile,0.9524124256444151
450,0500_stay,0.9710947850174636
451,0501_stayawhile,0.9409448818897638
452,0502_stronger,1.0
453,0503_stucklikeglue,0.913237694356155
454,0504_suspiciousminds,0.742316188071947
455,0505_takeitoff,0.6663649025069638
456,0506_takemehometonight,0.91730520449796
457,0507_teenagedream,0.6919636617749825
458,0508_tennesseeme,0.9826178960096735
459,0509_thelazysong,1.0
460,0510_theonethatgotaway,0.9225997045790251
461,0511_theonlyexception,0.9970557672324212
462,0512_theshowgoeson,0.9883762517882689
463,0513_thetime,0.9589236135829714
464,0514_thetimeofmylife,0.9186967342936873
465,0515_thisafternoon,0.9577233449975006
466,0516_thisorthat,0.9944913267698078
467,0517_tilltheworldends,0.6814372863176242
468,0518_timeaftertime,0.9574228429826538
469,0519_titanium,0.9969794223145176
470,0520_tonight,0.7854660732792782
471,0521_tooclose,0.9666062645612219
472,0522_turnupthemusic,0.9520295202952029
473,0523_ucanttouchthis,0.9435706946969098
474,0524_undoit,0.994109537536032
475,0525_venus,0.863013698630137
476,0526_waitingoutsidethelines,0.9900590828097159
477,0527_wantuback,0.9330316742081448
478,0528_werunthenight,0.9609756097560975
479,0529_werwhower,0.6592843745491271
480,0530_whatthehell,0.7118195842209653
481,0531_whenwestandtogether,0.5479206738741129
482,0532_whistle,0.9346314325452016
483,0533_whosays,0.9371403756378244
484,0534_wideawake,0.9999161003439886
485,0535_withoutyou,0.8505595786701777
486,0536_workout,0.9711862773441264
487,0537_writteninthestars,0.9988866330473508
488,0538_you,0.9990124153498872
489,0539_youandi,0.8125401770261583
490,0540_youandme,0.9512642740619902
491,0541_youdroppedabombonme,0.5304672143541153
492,0542_yougetwhatyougive,0.9583698859558178
493,0543_yougonnafly,0.9481435386849202
494,0544_yougottabe,0.6579281452329567
495,0545_youkeepmehangingon,0.8663496228271564
496,0546_18days,0.5440812963471574
497,0547_1901boflexdpassionpitremix,0.999635535307517
498,0548_2getherextended,0.6993830224806751
499,0549_515,0.587895273716423
500,0550_aboutyounow,0.9609230055658627
501,0551_accordingtoyou,0.9740024867186617
502,0552_addicted,0.6607538802660754
503,0553_alivefeatthegoodnatured,0.9930341511527555
504,0554_allalright,0.9995113369820172
505,0555_allaroundme,0.8767515012868172
506,0556_allaroundtheworld,0.5875147106023323
507,0557_alligator,0.9961706783369803
508,0558_allnightlong,0.9969146790079506
509,0559_alltherightmoves,0.9987783595113437
510,0560_almostlovenow,0.9487094639311714
511,0561_alorsondanse,0.948956598412854
512,0562_alreadygone,0.7244840145690004
513,0564_americanboybenny,0.9958082741024239
514,0565_americanhoney,0.9997928963446204
515,0566_americanwoman,0.9593171394598268
516,0567_anythingcouldhappen,0.811189323947793
517,0568_apologize,0.9449872063270528
518,0569_arrow,0.9993798834180826
519,0570_aslongasyouloveme,0.6255783212161269
520,0571_atlantis,0.9953298887122417
521,0572_awake,0.9634825870646766
522,0573_babyludacris,0.9491907797940167
523,0574_badromanceappboyz,0.9997000299970003
524,0575_badromanceskrillexremix,0.9994708994708995
525,0576_barbrastreisand,0.9537105613983113
526,0577_battlefieldmainversion,0.909074443035682
527,0578_bealright,0.9840508454251109
528,0579_beatitstudioversion,0.9012199563000728
529,0580_beautiful,0.9632890054317288
530,0581_beautifulcarlyrae,0.9740408913393063
531,0582_beautifulday,0.9556973241183767
532,0583_beautifulgirls,0.9566864720571773
533,0585_beautyandabeat,0.9487063778580024
534,0586_bed,0.9794822627037392
535,0587_bedrock,0.9437434279705573
536,0588_believe,0.9332278167969137
537,0589_bestieverhad,0.9622821468828578
538,0590_betterintime,0.9912655279503105
539,0591_biggirlsdontcry,0.9748773776767556
540,0592_blameit,0.9792759939517922
541,0593_blameitradioedit,0.9994393271926312
542,0594_bleedinglove,0.9772708757637475
543,0595_blonde,0.9079278523489933
544,0596_bonbon,0.9463923794081881
545,0597_boomboomguetta,0.9998081718779973
546,0598_boomboompow,0.9998929565403554
547,0599_boyfriend,0.9623182252414818
548,0600_breakeven,0.9723201692524682
549,0602_breaktheice,0.975686984055185
550,0603_breaktheicejasonnevinsmix,0.6664589499922107
551,0604_bustitbabypart2,0.921825576140985
552,0607_cantholdus,0.9613093669284698
553,0608_canttellmenothing,0.9773619580653246
554,0609_carryon,0.932356824039731
555,0610_castle,0.9919928025191183
556,0611_catchingfeelings,0.9838991270611057
557,0613_celebrationbennybenassi,1.0
558,0614_cinema,0.967741935483871
559,0615_circus,0.9346657197930405
560,0616_citygirl,0.9996127408267983
561,0617_citylights,0.9994207935128874
562,0618_clocks,0.9930901050304035
563,0619_closer,0.9826338639652678
564,0620_closertands,0.9734438962947413
565,0621_clubcanthandleme,0.9692581456709823
566,0622_clumsy,0.8888510348351929
567,0623_comeongethigher,0.9846955389124064
568,0625_complicated,0.9680092675102477
569,0626_coolerthanme,0.975088382800296
570,0627_cowboyboots,0.9990147783251232
571,0628_crankthatsouljaboy,0.9538063562453807
572,0629_crush,0.9632251928563881
573,0630_crushcrushcrush,0.9672266919072409
574,0631_curiosity,0.9166498892691766
575,0632_cyclone,0.9451171099642716
576,0633_dancingmachine,0.9998810232004759
577,0634_dangerous,0.9257429958273014
578,0635_daynnite,0.9907445923460898
579,0636_daynnitecrookersremix,0.9354080376133438
580,0637_daynniteremix,0.6404537441557446
581,0638_deadandgone,0.9503885236102809
582,0639_dieinyourarms,0.9580648174091716
583,0640_disturbia2,0.9335600530856005
584,0642_dontconfess,0.9996592844974447
585,0643_dontrush,0.9992894699445787
586,0644_dontsayaword,0.9863951874132346
587,0645_dontstopthemusic,0.8222240419259744
588,0647_dontthinkidontthinkaboutit,0.9559617271835132
589,0648_donttrustme,0.9626158704288479
590,0649_down,0.9437365222505391
591,0650_downlilwayne,0.9656002406980243
592,0651_doyouremember,0.9399501246882793
593,0652_drovemewild,0.9992917130425985
594,0653_dynamite,0.5781356198044649
595,0654_dynamitemixinmarc,0.6519278386982668
596,0655_earthquakey,0.7920453597932127
597,0657_enursbonfire,0.9069628568016243
598,0658_evacuatethedancefloor,1.0
599,0659_everybody,0.857799304520616
600,0660_everymorning,0.9996561506060345
601,0661_everythingaboutyou,0.997758086900822
602,0662_everytimewetouch,0.9711583294478119
603,0663_explosions,0.9765182949830252
604,0664_eyesextendedmix,0.9664229065815223
605,0665_fall,0.9718450117689661
606,0666_fallin,0.9744986922406277
607,0668_fallinganthem,0.8210200395630859
608,0669_fastforwardffwd,0.9953051643192489
609,0670_fearless,0.9391827132525922
610,0671_feedback,0.9338483395489255
611,0672_feelitinmybones,0.9606824925816023
612,0673_feelsliketonight,0.9469283896764813
613,0674_feelsocloseextendedmix,0.9582615608851199
614,0676_figure8,0.972724742554968
615,0677_fireburning,0.9722349912659741
616,0678_fireflies,0.9718364197530864
617,0679_firsttime,0.6009431383269547
618,0680_fixaheart,0.9723568281938326
619,0681_flashinglights,0.6726013847675568
620,0682_forever,0.997249312328082
621,0683_foreverextendedmix,0.9126028743397617
622,0685_forgottolaugh,0.9993890518084066
623,0686_fortheloveofadaughter,0.9791284182046575
624,0687_getouttamyway,0.9928370598473691
625,0688_getthepartystarted,0.8822572445348246
626,0689_gettinoveryou,0.9697194413545915
627,0690_givemeeverything,0.951863225163914
628,0691_givesyouhell,0.9356351661510828
629,0692_giveyourheartabreakdos,0.9645935001557471
630,0693_gold,0.9958711808422791
631,0695_goodbyegoodbye,0.9363043935253311
632,0696_goodgirlsgobad,0.9718717683557394
633,0697_goodlife,0.9975144987572494
634,0698_goodtime,0.9620021528525295
635,0699_gotmoney,0.9409342834520982
636,0700_gottabesomebody,0.541631244686703
637,0701_gottabeyou,0.9406536431811869
638,0702_greenlight,0.944015444015444
639,0704_guitarstringweddingring,0.9993265993265993
640,0705_haditall,0.9829608320424873
641,0706_halcyon,0.8720340369824906
642,0707_halfwaygone,0.9289804007927769
643,0708_haloradioedit,0.9256206268570881
644,0709_hangingon,0.999656986050766
645,0710_hardjeezy,0.9736675985210569
646,0711_heartheartheartbreak,0.979560774081322
647,0712_heartless,0.8900543172878816
648,0713_heartofgoldnow,0.9972111981121956
649,0714_hell,0.987977290437493
650,0715_hellodadalife,0.9840759978130126
651,0716_heroheroine,0.9699693766669959
652,0717_heysoulsister,0.9994663251147401
653,0718_heytheredelilah,0.9800468384074942
654,0719_hipsdontlie,0.9209652207893708
655,0721_holdup,0.9802221620157139
656,0723_hotelroomservice,0.9441313403577555
657,0724_hotmessdj,0.9997194950911641
658,0725_hotncold,0.630308033641195
659,0726_hotplay,0.9987643833500657
660,0727_howcomeyoudontwantme,0.9991900647948164
661,0728_howyouremindme,0.9762094365916782
662,0729_hurricane,0.8963377854373115
663,0730_hurtssogood,1.0
664,0731_icouldntbeyourfriend,0.9993738259236068
665,0732_idontwannabeinlove,0.8283337534660953
666,0733_ifihadyou,0.9996870762490873
667,0734_iftodaywasyourlastday,0.9537219730941704
668,0735_ifuseeamy,0.9884928716904277
669,0736_igotafeeling,0.7011179429849078
670,0737_ihatethispart,0.9542195821384678
671,0738_ihearnoises,0.9662316138388233
672,0739_ikissedagirl,0.5653316290299674
673,0740_ikissedagirljasonnevins,0.9805942995755003
674,0741_iknowyoucare,0.9986590680522963
675,0742_iknowyouwantme2,0.9036021459592949
676,0743_iminloveiwannadoit,0.9628911658820272
677,0744_immabe,0.9668336500259113
678,0745_immabewolf,0.9535712014246644
679,0746_imnotyourhero,0.9347665620963277
680,0747_imreal,0.9388142019993105
681,0748_imyours,0.9407868722815342
682,0749_indestructible2,0.9146461659767396
683,0750_ineedyourlove,0.9527989077433197
684,0751_inlovewithagirl,0.961355271703832
685,0752_inmyhead,0.9487419421917238
686,0753_inreallife,0.9994899910748438
687,0755_intothenight,0.7242669060442849
688,0756_istillmissyou,0.9314212171355029
689,0758_itgetsbetter,0.999248523886205
690,0759_itgirljasonnevins,0.9407247283690767
691,0760_iwannarock,0.744050424128181
692,0761_iwant,0.9956674790143515
693,0762_iwantitthatway,0.9676328997234457
694,0763_iwasafool,0.9761750754635619
695,0764_iwish,1.0
